0.85, -0.07, -0.60, 2.03, 0.50, 0.83
0.82, -0.05, -0.42, 2.01, 0.44, 0.74
0.79, -0.03, -0.24, 1.98, 0.38, 0.63
0.77, -0.01, -0.04, 1.96, 0.32, 0.53
0.75, 0.02, 0.15, 1.94, 0.26, 0.43
0.75, 0.04, 0.33, 1.92, 0.20, 0.34
0.75, 0.06, 0.50, 1.91, 0.15, 0.24
0.75, 0.08, 0.65, 1.90, 0.09, 0.16
0.76, 0.10, 0.79, 1.89, 0.05, 0.08
0.77, 0.11, 0.89, 1.88, 0.01, 0.01
0.77, 0.12, 0.97, 1.87, -0.03, -0.05
0.76, 0.13, 1.02, 1.87, -0.06, -0.10
0.76, 0.13, 1.04, 1.85, -0.08, -0.14
0.76, 0.13, 1.04, 1.85, -0.10, -0.17
0.77, 0.12, 1.01, 1.84, -0.12, -0.20
0.77, 0.12, 0.96, 1.82, -0.13, -0.23
0.78, 0.11, 0.90, 1.80, -0.15, -0.25
0.79, 0.10, 0.82, 1.79, -0.16, -0.26
0.79, 0.09, 0.73, 1.77, -0.17, -0.28
0.79, 0.08, 0.63, 1.75, -0.18, -0.30
0.79, 0.07, 0.53, 1.72, -0.19, -0.32
0.80, 0.05, 0.44, 1.70, -0.20, -0.33
0.80, 0.04, 0.34, 1.68, -0.21, -0.35
0.81, 0.03, 0.26, 1.66, -0.22, -0.37
0.81, 0.02, 0.18, 1.64, -0.23, -0.39
0.81, 0.01, 0.11, 1.62, -0.25, -0.41
0.81, 0.01, 0.06, 1.60, -0.26, -0.43
0.81, 0.00, 0.01, 1.58, -0.27, -0.45
0.81, -0.00, -0.02, 1.56, -0.27, -0.46
0.80, -0.00, -0.04, 1.55, -0.28, -0.47
0.80, -0.01, -0.05, 1.53, -0.28, -0.48
0.80, -0.01, -0.05, 1.51, -0.29, -0.48
0.79, -0.00, -0.04, 1.50, -0.29, -0.48
0.79, -0.00, -0.03, 1.49, -0.28, -0.48
0.79, -0.00, -0.01, 1.48, -0.28, -0.47
0.79, 0.00, 0.02, 1.47, -0.27, -0.46
0.79, 0.01, 0.04, 1.46, -0.27, -0.45
0.79, 0.01, 0.07, 1.45, -0.26, -0.43
0.80, 0.01, 0.09, 1.44, -0.25, -0.42
0.80, 0.01, 0.11, 1.43, -0.24, -0.40
0.80, 0.02, 0.13, 1.42, -0.22, -0.38
0.80, 0.02, 0.14, 1.41, -0.21, -0.36
0.79, 0.02, 0.15, 1.41, -0.20, -0.33
0.78, 0.02, 0.16, 1.40, -0.19, -0.31
0.77, 0.02, 0.16, 1.39, -0.17, -0.29
0.75, 0.02, 0.16, 1.38, -0.16, -0.27
0.74, 0.02, 0.15, 1.37, -0.15, -0.25
0.73, 0.02, 0.14, 1.36, -0.13, -0.22
0.73, 0.02, 0.13, 1.36, -0.12, -0.20
0.74, 0.01, 0.11, 1.35, -0.11, -0.18
0.75, 0.01, 0.10, 1.34, -0.10, -0.16
0.74, 0.01, 0.08, 1.33, -0.08, -0.14
0.74, 0.01, 0.06, 1.32, -0.07, -0.12
0.74, 0.00, 0.03, 1.31, -0.06, -0.10
0.71, 0.00, 0.01, 1.30, -0.05, -0.09
0.65, -0.00, -0.02, 1.29, -0.04, -0.07
0.55, -0.01, -0.04, 1.29, -0.03, -0.05
0.45, -0.01, -0.07, 1.29, -0.02, -0.04
0.36, -0.01, -0.10, 1.31, -0.02, -0.03
0.34, -0.02, -0.14, 1.35, -0.01, -0.01
0.39, -0.02, -0.17, 1.40, 0.00, 0.01
0.50, -0.03, -0.21, 1.47, 0.02, 0.03
0.64, -0.03, -0.25, 1.55, 0.04, 0.07
0.76, -0.04, -0.30, 1.63, 0.07, 0.11
0.84, -0.04, -0.36, 1.72, 0.10, 0.17
0.87, -0.05, -0.43, 1.81, 0.15, 0.25
0.86, -0.06, -0.51, 1.89, 0.20, 0.34
0.84, -0.07, -0.60, 1.96, 0.26, 0.44
0.83, -0.09, -0.70, 2.01, 0.32, 0.54
0.83, -0.10, -0.80, 2.05, 0.39, 0.65
0.84, -0.11, -0.90, 2.08, 0.45, 0.75
0.86, -0.12, -0.98, 2.10, 0.50, 0.84
0.87, -0.13, -1.04, 2.10, 0.54, 0.90
0.87, -0.13, -1.07, 2.10, 0.56, 0.95
0.88, -0.13, -1.08, 2.09, 0.57, 0.96
0.89, -0.13, -1.06, 2.07, 0.57, 0.96
0.90, -0.12, -1.00, 2.05, 0.55, 0.93
0.90, -0.11, -0.91, 2.03, 0.52, 0.88
0.90, -0.10, -0.78, 2.00, 0.48, 0.81
0.87, -0.08, -0.64, 1.96, 0.43, 0.73
0.83, -0.06, -0.47, 1.94, 0.38, 0.64
0.79, -0.04, -0.29, 1.91, 0.32, 0.54
0.77, -0.01, -0.11, 1.88, 0.26, 0.44
0.77, 0.01, 0.08, 1.86, 0.20, 0.34
0.77, 0.03, 0.27, 1.84, 0.14, 0.24
0.77, 0.05, 0.44, 1.83, 0.09, 0.15
0.77, 0.07, 0.60, 1.82, 0.04, 0.07
0.77, 0.09, 0.75, 1.81, -0.00, -0.00
0.77, 0.11, 0.86, 1.81, -0.04, -0.07
0.77, 0.12, 0.95, 1.80, -0.07, -0.12
0.76, 0.13, 1.02, 1.80, -0.10, -0.16
0.76, 0.13, 1.06, 1.80, -0.12, -0.19
0.76, 0.13, 1.06, 1.79, -0.13, -0.22
0.76, 0.13, 1.05, 1.78, -0.14, -0.24
0.77, 0.12, 1.01, 1.77, -0.15, -0.25
0.78, 0.12, 0.95, 1.75, -0.15, -0.26
0.78, 0.11, 0.87, 1.74, -0.16, -0.27
0.79, 0.10, 0.78, 1.72, -0.16, -0.27
0.80, 0.08, 0.68, 1.70, -0.17, -0.28
0.81, 0.07, 0.58, 1.68, -0.17, -0.29
0.82, 0.06, 0.48, 1.66, -0.18, -0.31
0.83, 0.05, 0.38, 1.64, -0.19, -0.32
0.84, 0.03, 0.28, 1.61, -0.20, -0.34
0.84, 0.02, 0.19, 1.59, -0.21, -0.35
0.84, 0.01, 0.11, 1.57, -0.22, -0.37
0.83, 0.01, 0.05, 1.55, -0.23, -0.39
0.83, -0.00, -0.00, 1.54, -0.24, -0.40
0.82, -0.01, -0.04, 1.52, -0.25, -0.41
0.81, -0.01, -0.07, 1.50, -0.25, -0.42
0.80, -0.01, -0.08, 1.49, -0.26, -0.43
0.79, -0.01, -0.09, 1.47, -0.26, -0.44
0.79, -0.01, -0.08, 1.46, -0.26, -0.44
0.78, -0.01, -0.06, 1.45, -0.26, -0.43
0.77, -0.00, -0.03, 1.44, -0.25, -0.43
0.77, -0.00, -0.00, 1.43, -0.25, -0.42
0.77, 0.00, 0.03, 1.42, -0.24, -0.41
0.77, 0.01, 0.06, 1.41, -0.23, -0.39
0.78, 0.01, 0.09, 1.41, -0.22, -0.38
0.78, 0.01, 0.12, 1.40, -0.21, -0.36
0.79, 0.02, 0.14, 1.40, -0.20, -0.34
0.80, 0.02, 0.16, 1.39, -0.19, -0.32
0.81, 0.02, 0.16, 1.39, -0.17, -0.29
0.82, 0.02, 0.16, 1.39, -0.16, -0.27
0.82, 0.02, 0.16, 1.38, -0.14, -0.24
0.80, 0.02, 0.14, 1.38, -0.13, -0.22
0.79, 0.01, 0.12, 1.37, -0.11, -0.19
0.78, 0.01, 0.10, 1.37, -0.10, -0.17
0.78, 0.01, 0.07, 1.36, -0.08, -0.14
0.77, 0.01, 0.05, 1.35, -0.07, -0.12
0.75, 0.00, 0.02, 1.35, -0.06, -0.10
0.73, -0.00, -0.01, 1.33, -0.05, -0.08
0.73, -0.00, -0.03, 1.33, -0.04, -0.06
0.72, -0.01, -0.05, 1.32, -0.03, -0.04
0.67, -0.01, -0.06, 1.31, -0.02, -0.03
0.58, -0.01, -0.08, 1.31, -0.01, -0.02
0.47, -0.01, -0.09, 1.32, -0.01, -0.01
0.39, -0.01, -0.10, 1.34, 0.00, 0.00
0.36, -0.01, -0.11, 1.38, 0.01, 0.01
0.42, -0.02, -0.12, 1.44, 0.02, 0.03
0.51, -0.02, -0.14, 1.51, 0.03, 0.05
0.63, -0.02, -0.17, 1.60, 0.05, 0.08
0.73, -0.03, -0.21, 1.70, 0.08, 0.13
0.80, -0.03, -0.26, 1.79, 0.11, 0.19
0.84, -0.04, -0.33, 1.88, 0.16, 0.27
0.84, -0.05, -0.41, 1.96, 0.21, 0.36
0.83, -0.06, -0.50, 2.03, 0.28, 0.46
0.82, -0.07, -0.61, 2.09, 0.34, 0.57
0.82, -0.09, -0.71, 2.13, 0.41, 0.68
0.83, -0.10, -0.82, 2.16, 0.46, 0.78
0.84, -0.11, -0.92, 2.18, 0.52, 0.87
0.86, -0.12, -1.00, 2.18, 0.55, 0.93
0.87, -0.13, -1.05, 2.18, 0.58, 0.97
0.87, -0.13, -1.08, 2.17, 0.58, 0.98
0.88, -0.13, -1.08, 2.15, 0.58, 0.97
0.88, -0.13, -1.04, 2.13, 0.55, 0.93
0.89, -0.12, -0.98, 2.10, 0.52, 0.87
0.89, -0.11, -0.88, 2.07, 0.47, 0.80
0.88, -0.09, -0.76, 2.04, 0.42, 0.71
0.85, -0.08, -0.61, 2.01, 0.36, 0.61
0.82, -0.06, -0.45, 1.98, 0.30, 0.51
0.80, -0.03, -0.27, 1.95, 0.24, 0.40
0.78, -0.01, -0.09, 1.93, 0.18, 0.30
0.77, 0.01, 0.09, 1.91, 0.12, 0.20
0.76, 0.03, 0.26, 1.89, 0.06, 0.10
0.75, 0.05, 0.42, 1.87, 0.01, 0.01
0.76, 0.07, 0.57, 1.86, -0.04, -0.07
0.76, 0.09, 0.69, 1.85, -0.08, -0.13
0.76, 0.10, 0.80, 1.84, -0.12, -0.19
0.76, 0.11, 0.88, 1.83, -0.14, -0.24
0.76, 0.11, 0.93, 1.82, -0.17, -0.28
0.77, 0.12, 0.96, 1.80, -0.19, -0.31
0.78, 0.12, 0.96, 1.79, -0.20, -0.34
0.79, 0.12, 0.94, 1.78, -0.21, -0.36
0.80, 0.11, 0.90, 1.75, -0.22, -0.37
0.81, 0.10, 0.84, 1.73, -0.23, -0.39
0.81, 0.09, 0.76, 1.71, -0.24, -0.40
0.80, 0.08, 0.67, 1.68, -0.24, -0.41
0.80, 0.07, 0.58, 1.65, -0.25, -0.42
0.80, 0.06, 0.49, 1.63, -0.26, -0.44
0.79, 0.05, 0.39, 1.60, -0.27, -0.45
0.78, 0.04, 0.30, 1.57, -0.28, -0.47
0.76, 0.03, 0.22, 1.54, -0.29, -0.49
0.76, 0.02, 0.14, 1.52, -0.30, -0.51
0.76, 0.01, 0.08, 1.49, -0.31, -0.52
0.76, 0.00, 0.03, 1.47, -0.32, -0.53
0.77, -0.00, -0.01, 1.45, -0.32, -0.55
0.77, -0.00, -0.04, 1.43, -0.33, -0.55
0.78, -0.01, -0.06, 1.41, -0.33, -0.56
0.79, -0.01, -0.07, 1.39, -0.33, -0.56
0.80, -0.01, -0.08, 1.38, -0.33, -0.55
0.80, -0.01, -0.08, 1.36, -0.33, -0.55
0.80, -0.01, -0.07, 1.35, -0.32, -0.54
0.79, -0.01, -0.07, 1.34, -0.31, -0.52
0.78, -0.01, -0.06, 1.33, -0.30, -0.50
0.78, -0.01, -0.06, 1.32, -0.28, -0.48
0.79, -0.01, -0.05, 1.31, -0.27, -0.45
0.80, -0.01, -0.05, 1.30, -0.25, -0.43
0.80, -0.01, -0.04, 1.29, -0.24, -0.40
0.82, -0.00, -0.04, 1.29, -0.22, -0.37
0.83, -0.00, -0.03, 1.28, -0.20, -0.33
0.83, -0.00, -0.03, 1.27, -0.18, -0.30
0.83, -0.00, -0.02, 1.27, -0.16, -0.27
0.83, -0.00, -0.02, 1.26, -0.14, -0.24
0.81, -0.00, -0.01, 1.25, -0.12, -0.21
0.81, -0.00, -0.01, 1.25, -0.11, -0.18
0.81, 0.00, 0.00, 1.24, -0.09, -0.15
0.80, 0.00, 0.01, 1.23, -0.07, -0.12
0.78, 0.00, 0.02, 1.22, -0.06, -0.10
0.74, 0.00, 0.03, 1.21, -0.04, -0.07
0.71, 0.01, 0.05, 1.20, -0.03, -0.05
0.70, 0.01, 0.06, 1.19, -0.01, -0.03
0.68, 0.01, 0.08, 1.18, -0.00, -0.01
0.62, 0.01, 0.09, 1.17, 0.01, 0.01
0.51, 0.01, 0.10, 1.18, 0.02, 0.03
0.40, 0.01, 0.11, 1.19, 0.03, 0.05
0.32, 0.01, 0.11, 1.22, 0.04, 0.06
0.30, 0.01, 0.10, 1.27, 0.05, 0.08
0.37, 0.01, 0.09, 1.34, 0.06, 0.10
0.48, 0.01, 0.06, 1.43, 0.08, 0.14
0.61, 0.00, 0.02, 1.52, 0.11, 0.18
0.72, -0.01, -0.04, 1.63, 0.14, 0.24
0.81, -0.01, -0.12, 1.73, 0.19, 0.31
0.85, -0.03, -0.22, 1.83, 0.24, 0.40
0.86, -0.04, -0.34, 1.92, 0.30, 0.51
0.85, -0.06, -0.47, 1.99, 0.37, 0.63
0.85, -0.08, -0.62, 2.05, 0.44, 0.75
0.84, -0.09, -0.77, 2.10, 0.51, 0.86
0.85, -0.11, -0.91, 2.13, 0.58, 0.97
0.85, -0.13, -1.04, 2.14, 0.63, 1.06
0.87, -0.14, -1.14, 2.15, 0.67, 1.12
0.87, -0.15, -1.22, 2.15, 0.69, 1.16
0.87, -0.15, -1.25, 2.13, 0.70, 1.17
0.88, -0.15, -1.25, 2.11, 0.68, 1.15
0.90, -0.15, -1.21, 2.09, 0.66, 1.11
0.92, -0.14, -1.12, 2.05, 0.62, 1.04
0.93, -0.12, -1.00, 2.02, 0.56, 0.95
0.93, -0.10, -0.85, 1.98, 0.50, 0.85
0.90, -0.08, -0.67, 1.94, 0.44, 0.73
0.86, -0.06, -0.47, 1.91, 0.37, 0.62
0.82, -0.03, -0.26, 1.87, 0.29, 0.49
0.80, -0.01, -0.04, 1.84, 0.22, 0.37
0.79, 0.02, 0.17, 1.81, 0.15, 0.26
0.78, 0.05, 0.38, 1.79, 0.09, 0.14
0.77, 0.07, 0.57, 1.77, 0.03, 0.04
0.76, 0.09, 0.74, 1.75, -0.03, -0.05
0.75, 0.11, 0.89, 1.74, -0.08, -0.13
0.75, 0.13, 1.02, 1.72, -0.12, -0.20
0.74, 0.14, 1.11, 1.71, -0.15, -0.26
0.73, 0.15, 1.18, 1.70, -0.18, -0.31
0.73, 0.15, 1.21, 1.69, -0.20, -0.34
0.74, 0.15, 1.22, 1.67, -0.22, -0.37
0.75, 0.15, 1.20, 1.66, -0.23, -0.39
0.77, 0.14, 1.15, 1.64, -0.24, -0.41
0.78, 0.13, 1.08, 1.61, -0.25, -0.42
0.79, 0.12, 0.98, 1.59, -0.26, -0.43
0.80, 0.11, 0.88, 1.57, -0.26, -0.44
0.81, 0.09, 0.76, 1.54, -0.27, -0.45
0.82, 0.08, 0.64, 1.52, -0.28, -0.46
0.83, 0.06, 0.51, 1.49, -0.28, -0.48
0.84, 0.05, 0.39, 1.46, -0.29, -0.49
0.84, 0.03, 0.27, 1.44, -0.30, -0.50
0.83, 0.02, 0.16, 1.41, -0.31, -0.52
0.82, 0.01, 0.06, 1.39, -0.31, -0.53
0.81, -0.00, -0.02, 1.37, -0.32, -0.54
0.80, -0.01, -0.09, 1.35, -0.32, -0.55
0.79, -0.02, -0.14, 1.33, -0.33, -0.55
0.78, -0.02, -0.17, 1.31, -0.33, -0.55
0.77, -0.02, -0.18, 1.30, -0.33, -0.55
0.75, -0.02, -0.18, 1.29, -0.32, -0.54
0.74, -0.02, -0.17, 1.27, -0.32, -0.53
0.74, -0.02, -0.14, 1.26, -0.31, -0.52
0.74, -0.01, -0.11, 1.25, -0.30, -0.50
0.75, -0.01, -0.08, 1.24, -0.29, -0.48
0.76, -0.01, -0.04, 1.24, -0.27, -0.46
0.77, -0.00, -0.01, 1.23, -0.26, -0.43
0.77, 0.00, 0.02, 1.22, -0.24, -0.41
0.77, 0.01, 0.05, 1.22, -0.22, -0.38
0.77, 0.01, 0.07, 1.21, -0.21, -0.35
0.78, 0.01, 0.07, 1.20, -0.19, -0.32
0.79, 0.01, 0.07, 1.20, -0.17, -0.28
0.78, 0.01, 0.07, 1.19, -0.15, -0.25
0.76, 0.01, 0.05, 1.18, -0.13, -0.22
0.76, 0.00, 0.03, 1.17, -0.12, -0.19
0.75, 0.00, 0.00, 1.16, -0.10, -0.17
0.73, -0.00, -0.02, 1.15, -0.08, -0.14
0.65, -0.01, -0.05, 1.15, -0.07, -0.12
0.54, -0.01, -0.08, 1.15, -0.06, -0.09
0.44, -0.01, -0.11, 1.17, -0.04, -0.07
0.37, -0.02, -0.13, 1.20, -0.03, -0.05
0.37, -0.02, -0.15, 1.24, -0.02, -0.03
0.43, -0.02, -0.17, 1.30, 0.00, 0.00
0.53, -0.02, -0.20, 1.37, 0.02, 0.04
0.64, -0.03, -0.22, 1.46, 0.05, 0.08
0.73, -0.03, -0.26, 1.54, 0.08, 0.14
0.78, -0.04, -0.30, 1.62, 0.13, 0.21
0.81, -0.04, -0.35, 1.70, 0.18, 0.30
0.81, -0.05, -0.42, 1.77, 0.23, 0.39
0.81, -0.06, -0.50, 1.82, 0.29, 0.49
0.80, -0.07, -0.59, 1.87, 0.36, 0.60
0.81, -0.08, -0.69, 1.90, 0.42, 0.70
0.82, -0.10, -0.78, 1.92, 0.47, 0.79
0.84, -0.11, -0.86, 1.93, 0.51, 0.86
0.86, -0.12, -0.93, 1.93, 0.54, 0.91
0.87, -0.12, -0.98, 1.92, 0.56, 0.93
0.88, -0.12, -1.01, 1.91, 0.56, 0.94
0.89, -0.12, -1.00, 1.89, 0.55, 0.92
0.90, -0.12, -0.97, 1.87, 0.52, 0.88
0.90, -0.11, -0.90, 1.84, 0.49, 0.82
0.89, -0.10, -0.81, 1.82, 0.44, 0.75
0.87, -0.08, -0.69, 1.78, 0.39, 0.66
0.82, -0.07, -0.54, 1.75, 0.34, 0.57
0.79, -0.05, -0.39, 1.73, 0.28, 0.48
0.77, -0.03, -0.21, 1.70, 0.23, 0.38
0.75, -0.00, -0.04, 1.68, 0.17, 0.29
0.74, 0.02, 0.14, 1.66, 0.12, 0.20
0.74, 0.04, 0.32, 1.64, 0.07, 0.12
0.74, 0.06, 0.48, 1.63, 0.03, 0.04
0.75, 0.08, 0.63, 1.62, -0.01, -0.02
0.76, 0.09, 0.75, 1.61, -0.05, -0.08
0.76, 0.11, 0.86, 1.61, -0.08, -0.13
0.76, 0.12, 0.93, 1.60, -0.10, -0.17
0.76, 0.12, 0.98, 1.59, -0.12, -0.21
0.77, 0.12, 1.00, 1.57, -0.14, -0.23
0.79, 0.12, 1.00, 1.57, -0.15, -0.25
0.80, 0.12, 0.97, 1.55, -0.16, -0.26
0.81, 0.11, 0.92, 1.54, -0.16, -0.27
0.82, 0.10, 0.85, 1.52, -0.17, -0.28
0.81, 0.09, 0.77, 1.50, -0.17, -0.29
0.81, 0.08, 0.67, 1.48, -0.18, -0.30
0.80, 0.07, 0.58, 1.46, -0.18, -0.31
0.79, 0.06, 0.48, 1.43, -0.19, -0.32
0.78, 0.05, 0.38, 1.41, -0.20, -0.33
0.79, 0.04, 0.30, 1.39, -0.20, -0.34
0.79, 0.03, 0.22, 1.37, -0.21, -0.36
0.79, 0.02, 0.15, 1.36, -0.22, -0.37
0.79, 0.01, 0.10, 1.34, -0.23, -0.38
0.78, 0.01, 0.05, 1.32, -0.23, -0.39
0.77, 0.00, 0.02, 1.31, -0.24, -0.40
0.77, 0.00, 0.00, 1.30, -0.24, -0.41
0.77, -0.00, -0.00, 1.29, -0.24, -0.41
0.77, -0.00, -0.01, 1.29, -0.24, -0.41
0.78, -0.00, -0.00, 1.28, -0.24, -0.40
0.78, 0.00, 0.01, 1.28, -0.23, -0.39
0.78, 0.00, 0.02, 1.27, -0.22, -0.38
0.78, 0.00, 0.03, 1.27, -0.21, -0.36
0.78, 0.00, 0.04, 1.28, -0.20, -0.34
0.77, 0.01, 0.05, 1.28, -0.19, -0.31
0.78, 0.01, 0.05, 1.28, -0.17, -0.29
0.78, 0.01, 0.06, 1.28, -0.15, -0.26
0.79, 0.01, 0.06, 1.28, -0.14, -0.23
0.79, 0.01, 0.06, 1.28, -0.12, -0.20
0.77, 0.01, 0.05, 1.28, -0.10, -0.17
0.75, 0.01, 0.04, 1.27, -0.08, -0.14
0.74, 0.00, 0.03, 1.27, -0.07, -0.11
0.71, 0.00, 0.02, 1.26, -0.05, -0.09
0.65, 0.00, 0.01, 1.26, -0.04, -0.07
0.55, 0.00, 0.00, 1.27, -0.03, -0.05
0.44, -0.00, -0.01, 1.28, -0.02, -0.03
0.36, -0.00, -0.02, 1.31, -0.01, -0.02
0.35, -0.00, -0.04, 1.35, 0.00, 0.00
0.41, -0.01, -0.05, 1.41, 0.01, 0.02
0.52, -0.01, -0.07, 1.48, 0.03, 0.04
0.63, -0.01, -0.10, 1.55, 0.05, 0.08
0.72, -0.02, -0.14, 1.64, 0.07, 0.12
0.78, -0.02, -0.19, 1.72, 0.11, 0.18
0.81, -0.03, -0.26, 1.80, 0.15, 0.25
0.81, -0.04, -0.34, 1.88, 0.20, 0.33
0.81, -0.05, -0.44, 1.94, 0.25, 0.42
0.81, -0.07, -0.55, 1.99, 0.31, 0.52
0.82, -0.08, -0.66, 2.02, 0.36, 0.61
0.83, -0.09, -0.77, 2.05, 0.41, 0.69
0.84, -0.11, -0.87, 2.06, 0.45, 0.76
0.85, -0.12, -0.95, 2.06, 0.48, 0.81
0.87, -0.13, -1.02, 2.06, 0.50, 0.84
0.88, -0.13, -1.05, 2.05, 0.50, 0.85
0.89, -0.13, -1.06, 2.03, 0.49, 0.83
0.89, -0.13, -1.03, 2.01, 0.47, 0.79
0.89, -0.12, -0.96, 1.98, 0.44, 0.73
0.87, -0.11, -0.87, 1.95, 0.39, 0.66
0.83, -0.09, -0.75, 1.92, 0.34, 0.58
0.79, -0.07, -0.60, 1.90, 0.29, 0.49
0.76, -0.05, -0.44, 1.87, 0.23, 0.39
0.74, -0.03, -0.26, 1.85, 0.17, 0.29
0.73, -0.01, -0.08, 1.83, 0.12, 0.20
0.73, 0.01, 0.11, 1.82, 0.06, 0.11
0.73, 0.03, 0.28, 1.81, 0.01, 0.02
0.73, 0.06, 0.45, 1.80, -0.03, -0.05
0.74, 0.07, 0.60, 1.80, -0.07, -0.12
0.73, 0.09, 0.72, 1.80, -0.10, -0.17
0.73, 0.10, 0.82, 1.80, -0.13, -0.22
0.72, 0.11, 0.89, 1.79, -0.15, -0.25
0.72, 0.12, 0.93, 1.79, -0.16, -0.28
0.72, 0.12, 0.95, 1.79, -0.18, -0.29
0.73, 0.12, 0.94, 1.78, -0.18, -0.31
0.74, 0.11, 0.90, 1.77, -0.19, -0.31
0.75, 0.10, 0.84, 1.76, -0.19, -0.32
0.76, 0.09, 0.76, 1.75, -0.19, -0.32
0.77, 0.08, 0.67, 1.73, -0.19, -0.33
0.78, 0.07, 0.57, 1.72, -0.20, -0.33
0.79, 0.06, 0.47, 1.70, -0.20, -0.34
0.80, 0.04, 0.36, 1.69, -0.21, -0.35
0.81, 0.03, 0.26, 1.67, -0.21, -0.36
0.81, 0.02, 0.16, 1.65, -0.22, -0.37
0.82, 0.01, 0.07, 1.64, -0.23, -0.38
0.82, -0.00, -0.00, 1.62, -0.23, -0.39
0.83, -0.01, -0.07, 1.60, -0.24, -0.40
0.83, -0.01, -0.11, 1.59, -0.25, -0.41
0.83, -0.02, -0.15, 1.57, -0.25, -0.42
0.83, -0.02, -0.17, 1.56, -0.25, -0.43
0.83, -0.02, -0.17, 1.55, -0.26, -0.43
0.83, -0.02, -0.16, 1.53, -0.26, -0.44
0.83, -0.02, -0.14, 1.52, -0.26, -0.43
0.84, -0.01, -0.10, 1.51, -0.26, -0.43
0.84, -0.01, -0.06, 1.50, -0.25, -0.43
0.83, -0.00, -0.01, 1.50, -0.25, -0.42
0.82, 0.00, 0.04, 1.49, -0.24, -0.41
0.80, 0.01, 0.09, 1.48, -0.23, -0.39
0.80, 0.02, 0.15, 1.47, -0.23, -0.38
0.80, 0.03, 0.20, 1.46, -0.22, -0.36
0.81, 0.03, 0.25, 1.45, -0.20, -0.34
0.80, 0.04, 0.30, 1.44, -0.19, -0.32
0.80, 0.04, 0.34, 1.43, -0.18, -0.30
0.79, 0.05, 0.37, 1.41, -0.17, -0.29
0.77, 0.05, 0.40, 1.41, -0.16, -0.27
0.72, 0.05, 0.42, 1.39, -0.15, -0.25
0.63, 0.05, 0.42, 1.38, -0.14, -0.23
0.51, 0.05, 0.42, 1.38, -0.13, -0.22
0.42, 0.05, 0.42, 1.39, -0.12, -0.21
0.38, 0.05, 0.40, 1.41, -0.11, -0.19
0.41, 0.05, 0.37, 1.44, -0.10, -0.18
0.49, 0.04, 0.34, 1.49, -0.09, -0.16
0.59, 0.04, 0.29, 1.55, -0.08, -0.13
0.69, 0.03, 0.23, 1.62, -0.05, -0.09
0.77, 0.02, 0.16, 1.69, -0.02, -0.04
0.81, 0.01, 0.07, 1.76, 0.01, 0.02
0.82, -0.00, -0.04, 1.83, 0.06, 0.10
0.81, -0.02, -0.16, 1.88, 0.11, 0.19
0.80, -0.04, -0.29, 1.93, 0.17, 0.28
0.80, -0.05, -0.43, 1.96, 0.22, 0.38
0.80, -0.07, -0.57, 1.98, 0.28, 0.47
0.82, -0.09, -0.70, 1.99, 0.33, 0.55
0.84, -0.10, -0.82, 1.99, 0.37, 0.62
0.85, -0.11, -0.92, 1.98, 0.40, 0.67
0.86, -0.12, -0.99, 1.97, 0.41, 0.69
0.88, -0.13, -1.03, 1.95, 0.42, 0.70
0.89, -0.13, -1.04, 1.92, 0.41, 0.68
0.89, -0.13, -1.02, 1.89, 0.39, 0.65
0.88, -0.12, -0.96, 1.86, 0.36, 0.60
0.85, -0.11, -0.87, 1.83, 0.32, 0.53
0.82, -0.09, -0.76, 1.80, 0.27, 0.46
0.79, -0.08, -0.63, 1.77, 0.23, 0.38
0.77, -0.06, -0.48, 1.74, 0.18, 0.30
0.77, -0.04, -0.32, 1.72, 0.13, 0.22
0.76, -0.02, -0.15, 1.70, 0.08, 0.14
0.77, 0.00, 0.01, 1.69, 0.04, 0.07
0.77, 0.02, 0.17, 1.68, 0.00, 0.01
0.76, 0.04, 0.32, 1.67, -0.03, -0.05
0.76, 0.06, 0.45, 1.66, -0.06, -0.10
0.75, 0.07, 0.57, 1.66, -0.08, -0.13
0.74, 0.08, 0.66, 1.65, -0.09, -0.16
0.74, 0.09, 0.72, 1.65, -0.10, -0.17
0.75, 0.09, 0.76, 1.64, -0.11, -0.18
0.76, 0.10, 0.78, 1.63, -0.11, -0.18
0.76, 0.09, 0.77, 1.63, -0.11, -0.18
0.77, 0.09, 0.74, 1.61, -0.11, -0.18
0.78, 0.09, 0.69, 1.60, -0.10, -0.18
0.80, 0.08, 0.63, 1.58, -0.10, -0.17
0.81, 0.07, 0.56, 1.56, -0.10, -0.17
0.83, 0.06, 0.48, 1.54, -0.10, -0.17
0.84, 0.05, 0.39, 1.52, -0.10, -0.17
0.84, 0.04, 0.31, 1.50, -0.11, -0.18
0.84, 0.03, 0.22, 1.48, -0.11, -0.18
0.84, 0.02, 0.14, 1.46, -0.12, -0.19
0.83, 0.01, 0.07, 1.44, -0.12, -0.20
0.82, 0.00, 0.02, 1.43, -0.13, -0.21
0.81, -0.00, -0.03, 1.41, -0.13, -0.22
0.80, -0.01, -0.06, 1.39, -0.14, -0.23
0.80, -0.01, -0.08, 1.38, -0.14, -0.24
0.79, -0.01, -0.09, 1.37, -0.15, -0.24
0.79, -0.01, -0.09, 1.35, -0.15, -0.25
0.79, -0.01, -0.07, 1.34, -0.15, -0.25
0.79, -0.01, -0.05, 1.33, -0.14, -0.24
